track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,track_popularity_IQR,artist_popularity_IQR,artist_followers_IQR,album_total_tracks_IQR,track_duration_min_IQR,track_number_std,track_popularity_std,artist_popularity_std,artist_followers_std,album_total_tracks_std,track_duration_min_std,track_number_norm,track_popularity_norm,artist_popularity_norm,artist_followers_norm,album_total_tracks_norm,track_duration_min_norm
7aely3H8kMj9o0gt6vXHE1,Die For You (feat. Dominic Fike),8,58,False,Justin Bieber,91,85008100,"pop, contemporary r&b",5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,album,3.3,58,91,67437897.5,16.0,3.3,0.368025631389333,0.23698774910462284,1.082726522753776,1.6033142114911147,0.18597303861374323,-0.18225090462618793,0.06930693069306931,0.5858585858585859,0.91,0.5840789639091184,0.08333333333333334,0.24032738095238093
7mI9rsiQgHVlXjnbmbYgO5,funhouse,3,0,True,MOTHICA,50,319377,soundtrack,3GWDTDhstbhNxfyZJKwqVU,forever fifteen,2021-03-19,6,single,3.07,0,50,319377.0,6.0,3.07,-0.45808756399235145,-2.1984839974282697,-1.0043360761932394,-0.6236023815612266,-0.6553218943803766,-0.3996610944581445,0.0198019801980198,0.0,0.5,0.002194395442980169,0.027777777777777776,0.2232142857142857
5dPz35akJjPqb17yeqNwqH,Ghost,11,71,False,Justin Bieber,91,85022258,"pop, contemporary r&b",0w1dwXfG5z6Xjjgj524JkD,Justice,2021-03-19,16,album,2.55,71,91,67437897.5,16.0,2.55,0.8636935486183437,0.7828693474654436,1.082726522753776,1.6036865005516598,0.18597303861374323,-0.8911971758173507,0.09900990099009901,0.7171717171717172,0.91,0.5841762415799642,0.08333333333333334,0.1845238095238095
2p24lqlIGdDXaLVff4NwH8,I Miss You,10,0,False,blink-182,76,9291705,"pop punk, punk, rock, skate punk, emo",7qGJS3upTyt5Ad1MeslTg2,Goodbye Songs,2021-03-12,33,compilation,3.79,0,76,9291705.0,33.0,3.79,0.6984709095420067,-2.1984839974282697,0.31916703533413615,-0.3876721963639822,1.6161744247037468,0.2809273258853719,0.08910891089108912,0.0,0.76,0.06384202716387231,0.17777777777777778,0.2767857142857143
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),3,65,False,Selena Gomez,81,53267200,soundtrack,2jGa3OwXatFYQAIS7OV7k9,RevelaciÃ³n - EP,2021-03-12,7,single,3.1,65,81,53267200.0,7.0,3.1,-0.45808756399235145,0.5309239943758339,0.5736868644740161,0.7686772682889478,-0.5711924010809646,-0.37130324361049777,0.0198019801980198,0.6565656565656566,0.81,0.3659916053451352,0.03333333333333333,0.22544642857142858
6nRmVG5SgwxkEEOzImCId6,BED (I got a bed but I'd rather be in yours tonight),1,26,False,Anthem Hits Platinum,23,1636,soundtrack,0m44d7ItuCrZD6CPZrjjpx,BED (I got a bed but I'd rather be in yours tonight),2021-03-05,1,single,2.96,26,24,1636.0,1.0,2.96,-0.7885328421450252,-1.1067208007066283,-2.378743153548591,-0.631957481037612,-1.0759693608774363,-0.503639880899515,0.0,0.26262626262626265,0.23,1.1240731000402522e-05,0.0,0.2150297619047619
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),2,76,True,Drake,95,103067383,rap,5LuoozUhs2pl3glZeAJl89,Scary Hours 2,2021-03-05,3,single,3.21,76,95,67437897.5,3.0,3.21,-0.6233102030686883,0.9928238083734515,1.2863423860656797,2.078188734883421,-0.9077103742786125,-0.26732445716912734,0.009900990099009901,0.7676767676767677,0.9500000000000001,0.7081618137032151,0.01111111111111111,0.23363095238095236
09rBX6mQFN1GFJgfqUQak5,Why Do You Love Me,7,47,True,Charlotte Lawrence,53,1178491,soundtrack,0UkABhrJ1PM3iQ1NxAxDsq,Charlotte,2021-03-05,7,album,2.86,47,53,1178491.0,7.0,2.86,0.20280299231299612,-0.2249120648929947,-0.8516241787093114,-0.6010117088700871,-0.5711924010809646,-0.59816605039167,0.05940594059405941,0.4747474747474748,0.53,0.008097249582760006,0.03333333333333333,0.2075892857142857
4u4NyuceXP7Uzh7XFJKCr1,Hold On,1,65,False,Justin Bieber,91,85034636,"pop, contemporary r&b",1btu3XEwHsImFreF8dVV6J,Hold On,2021-03-05,1,single,2.84,65,91,67437897.5,1.0,2.84,-0.7885328421450252,0.5309239943758339,1.082726522753776,1.6040119839526648,-1.0759693608774363,-0.617071284290101,0.0,0.6565656565656566,0.91,0.5842612891156139,0.0,0.20610119047619047
46u5B2WN4wryYLZuMAOmI4,Hurts So Good,13,70,False,Astrid S,62,1379500,norwegian pop,0inJNc0fFD60UAIdFbnedW,Leave It Beautiful (Complete),2021-03-05,16,album,3.47,70,62,1379500.0,16.0,3.47,1.1941388267710173,0.740878455283842,-0.3934884862575276,-0.5957261140282231,0.18597303861374323,-0.021556416489524034,0.11881188118811882,0.7070707070707072,0.62,0.009478354776928655,0.08333333333333334,0.2529761904761905
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,1,3,False,Bruno Mars,90,75492598,soundtrack,7dfPqXck6BB9wpThrVYBss,Leave The Door Open,2021-03-05,1,single,4.03,3,90,67437897.5,1.0,4.03,-0.7885328421450252,-2.0725113208834647,1.0318225569258,1.353101095217975,-1.0759693608774363,0.5077901326665442,0.0,0.030303030303030304,0.9,0.5186992583371183,0.0,0.29464285714285715
3Umh6PJHtxIi1FTMliXQ72,Letters from Home,38,36,False,John Michael Montgomery,59,1198427,"country, classic country",0JJnEQIUKUKIzFolsQ5B7Q,00's US Hits,2021-03-05,57,compilation,4.45,36,59,1198427.0,33.5,4.45,5.32470480367944,-0.6868118788906122,-0.5462003837414555,-0.6004874854832368,3.6352822638896343,0.9048000445335952,0.36633663366336633,0.36363636363636365,0.59,0.008234227096955619,0.3111111111111111,0.32589285714285715
7CHNIK6EGjnwpWkSpx6JZe,Medicine,1,52,False,James Arthur,79,20852039,soft pop,6K8gvUTwVftCa3gd0MFtI4,Medicine,2021-03-05,1,single,3.48,52,79,20852039.0,1.0,3.48,-0.7885328421450252,-0.014957603984986733,0.4718789328180641,-0.08368957986110795,-1.0759693608774363,-0.012103799540308732,0.0,0.5252525252525253,0.79,0.1432714921814807,0.0,0.25372023809523814
4nyY8oVjbX2d4qzlpiVM5n,Ruin My Life,9,74,True,Zara Larsson,77,10912927,soundtrack,79y7DSLFQH3907u4ysOMGr,Poster Girl,2021-03-05,12,album,3.16,74,77,10912927.0,12.0,3.16,0.5332482704656699,0.9088420240102483,0.3700710011621121,-0.34504165424538746,-0.15054493458390467,-0.31458754191520466,0.07920792079207921,0.7474747474747475,0.77,0.07498122055869785,0.06111111111111111,0.22991071428571427
2769RhOZs0ezRncRW1vryp,Till Forever Falls Apart,1,66,True,Ashe,69,2554758,soundtrack,6hjheUnJ3Gp8ll5DuE1VUz,Till Forever Falls Apart,2021-03-02,1,single,3.71,66,69,2554758.0,1.0,3.71,-0.7885328421450252,0.5729148865574356,-0.03716072546169571,-0.5648223354777128,-1.0759693608774363,0.20530639029164782,0.0,0.6666666666666667,0.6900000000000001,0.017553390861324174,0.0,0.27083333333333337
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,1,78,False,Majestic,61,99150,soundtrack,6PzYuR9c0CYCPJTnqylPhd,Rasputin,2021-02-26,1,single,3.1,78,61,99150.0,1.0,3.1,-0.7885328421450252,1.0768055927366547,-0.44439245208550354,-0.6293933197542388,-1.0759693608774363,-0.37130324361049777,0.0,0.787878787878788,0.61,0.0006812460138691382,0.0,0.22544642857142858
5UY8jf31X2hJkiAualFTyh,Selfish,10,62,False,Madison Beer,74,8493078,soundtrack,1TKYO9znkrY14VayHze05r,Life Support,2021-02-26,17,album,3.72,62,74,8493078.0,17.0,3.72,0.6984709095420067,0.4049513178310292,0.21735910367818417,-0.408672344376128,0.2701025319131552,0.21475900724086355,0.08910891089108912,0.6262626262626263,0.74,0.05835477088229624,0.08888888888888889,0.271577380952381
3gIMOdOuqPb0ngihSVkuQx,Never Enough,1,0,False,Two Feet,67,2177177,soundtrack,73w7az92DF6Xw1taumKWpj,Max Maco Is Dead Right? (1-4),2021-02-26,4,single,2.71,0,67,2177177.0,4.0,2.71,-0.7885328421450252,-2.1984839974282697,-0.13896865711764766,-0.5747509465647084,-0.8235808809792005,-0.7399553046299024,0.0,0.0,0.67,0.014959083739158534,0.016666666666666666,0.19642857142857142
4y3g40TWe7fCWCayJZuGvw,Good In Goodbye,2,66,True,Madison Beer,74,8493078,soundtrack,1TKYO9znkrY14VayHze05r,Life Support,2021-02-26,17,album,2.36,66,74,8493078.0,17.0,2.36,-0.6233102030686883,0.5729148865574356,0.21735910367818417,-0.408672344376128,0.2701025319131552,-1.0707968978524451,0.009900990099009901,0.6666666666666667,0.74,0.05835477088229624,0.08888888888888889,0.17038690476190474
645Exr2lJIO45Guht3qyIa,Gasoline (feat. Taylor Swift),14,57,False,HAIM,65,1436277,soundtrack,396EJBtUzseofX2YCBJVvM,Women In Music Pt. III,2021-02-19,18,album,3.22,57,65,1436277.0,18.0,3.22,1.3593614658473543,0.19499685692302124,-0.24077658877359961,-0.5942331449654621,0.3542320252125672,-0.2578718402199116,0.12871287128712872,0.5757575757575758,0.65,0.009868461735369885,0.09444444444444446,0.234375
7nUcblVth02Le1VMt0ji9F,Do Not Seek Absolution,5,40,False,David Ferguson,43,16099,soundtrack,2zrs5y8YIgPQAyW81vpfSh,The Music of Red Dead Redemption 2: The Housebuilding EP,2021-02-12,5,single,4.18,40,43,16099.0,5.0,4.18,-0.12764228583967765,-0.5188483101642059,-1.3606638369890711,-0.6315771719061906,-0.7394513876797886,0.6495793869047762,0.039603960396039604,0.4040404040404041,0.43,0.00011061401489943777,0.022222222222222223,0.3058035714285714
7enfaPLtX5sDkToQch7Qzo,He's So Good,1,0,True,Trash Boat,38,127334,"pop punk, emo, queercore",2oT1rOIQQ8GDcQLA0Hh7Vl,He's So Good,2021-02-12,1,single,3.77,0,38,127334.0,1.0,3.77,-0.7885328421450252,-2.1984839974282697,-1.615183666128951,-0.6286522126146427,-1.0759693608774363,0.2620220919869409,0.0,0.0,0.38,0.0008748944017147034,0.0,0.27529761904761907
6JE6R5U2Sr6sXubMWK6Ifr,Suga Suga,6,30,False,Lofi Fruits Music,65,967494,"lo-fi hip hop, lo-fi, lo-fi beats",337cf0jQsibJt22a8XxKA9,Concentrate Your Mind,2021-02-12,6,single,1.91,30,65,967494.0,6.0,1.91,0.03758035323665922,-0.9387572319802218,-0.24077658877359961,-0.6065599413116635,-0.6553218943803766,-1.4961646605671428,0.0495049504950495,0.30303030303030304,0.65,0.006647518214244155,0.027777777777777776,0.1369047619047619
2MJz8BxxMsERULatmBikDH,At My Worst,10,0,False,Pink Sweat$,61,1862702,soundtrack,74UvOvL6L4tZbYFtY759ZG,PINK PLANET,2021-02-12,18,album,2.83,0,61,1862702.0,18.0,2.83,0.6984709095420067,-2.1984839974282697,-0.44439245208550354,-0.5830201655444317,0.3542320252125672,-0.6265239012393163,0.08910891089108912,0.0,0.61,0.012798369264004754,0.09444444444444446,0.20535714285714285
5kRkmlTg652iibMYaq7JJo,Outer Space,1,0,True,bands<3,0,237,soundtrack,3HmcmIkuG4aoRWKp4FHkWw,Outer Space,2021-02-12,1,single,3.24,0,24,237.0,1.0,3.24,-0.7885328421450252,-2.1984839974282697,-3.549534367592038,-0.6319942681823854,-1.0759693608774363,-0.2389666063214806,0.0,0.0,0.0,1.6283944053150354e-06,0.0,0.23586309523809523
1diS6nkxMQc3wwC4G1j0bh,We're Good,13,67,False,Dua Lipa,85,46895665,pop,0JeyP8r2hBxYIoxXv11XiX,Future Nostalgia (The Moonlight Edition),2021-02-11,19,album,2.75,67,85,46895665.0,19.0,2.75,1.1941388267710173,0.6149057787390372,0.7773027277859199,0.6011357525819067,0.4383615185119792,-0.7021448368330404,0.11881188118811882,0.6767676767676768,0.85,0.32221366463935913,0.1,0.1994047619047619
33kxP9sQOzB3fRL8zl17uK,The Hills,10,53,True,The Weeknd,94,113039308,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,4.03,53,94,67437897.5,18.0,4.03,0.6984709095420067,0.027033288196614862,1.2354384202377038,2.340403637417416,0.3542320252125672,0.5077901326665442,0.08910891089108912,0.5353535353535354,0.9400000000000001,0.7766775389362156,0.09444444444444446,0.29464285714285715
1FFShrKUIq1JiOLiZbg2JC,The Morning,17,45,True,The Weeknd,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,5.26,45,93,67437897.5,18.0,5.26,1.855029383076365,-0.3088938492561979,1.1845344544097278,2.337217407882502,0.3542320252125672,1.6704620174200506,0.15841584158415842,0.4545454545454546,0.93,0.7758449896599016,0.09444444444444446,0.3861607142857143
79UJTjTabqsQUhLkTJlSit,What's Up?,8,0,False,4 Non Blondes,65,699249,soundtrack,6DicUtwr6mr9kpVnFGiJFt,90s Pop Hits,2021-02-05,28,compilation,4.86,0,65,699249.0,28.0,4.86,0.368025631389333,-2.1984839974282697,-0.24077658877359961,-0.6136135279090588,1.195526958206687,1.292357339451431,0.06930693069306931,0.0,0.65,0.004804443711063853,0.15,0.3563988095238096
37NfmgIw3hLatdtt7c8PNm,Love Me Harder,14,51,False,Ariana Grande,90,107389514,pop,5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.93,51,90,67437897.5,18.0,3.93,1.3593614658473543,-0.05694849616658833,1.0318225569258,2.191840528183527,0.3542320252125672,0.41326396317438907,0.12871287128712872,0.5151515151515152,0.9,0.7378585813801716,0.09444444444444446,0.287202380952381
67HlBRWRSjAHY2ujn6eOan,Often,9,48,True,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,4.15,48,94,67437897.5,18.0,4.15,0.5332482704656699,-0.1829211727113931,1.2354384202377038,2.3392500882722644,0.3542320252125672,0.6212215360571304,0.07920792079207921,0.48484848484848486,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.3035714285714286
2bk3kDxxFLHafZDuw06Fxs,Die For You,12,49,False,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,4.33,49,94,67437897.5,18.0,4.33,1.0289161876946806,-0.1409302805297915,1.2354384202377038,2.3392500882722644,0.3542320252125672,0.7913686411430091,0.10891089108910891,0.494949494949495,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.31696428571428575
1cQ3LIkZE68pMSnPhZWXLu,Earned It (Fifty Shades Of Grey),13,78,True,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,4.62,78,94,67437897.5,18.0,4.62,1.1941388267710173,1.0768055927366547,1.2354384202377038,2.3392500882722644,0.3542320252125672,1.0654945326702587,0.11881188118811882,0.787878787878788,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.3385416666666667
7graOvVPwjmSFwJ3rHoPDt,Heartless,8,43,True,The Weeknd,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.3,43,93,67437897.5,18.0,3.3,0.368025631389333,-0.3928756336194011,1.1845344544097278,2.337217407882502,0.3542320252125672,-0.18225090462618793,0.06930693069306931,0.43434343434343436,0.93,0.7758449896599016,0.09444444444444446,0.24032738095238093
23Gv9vq4FurPK6np6xX0Bi,I Feel It Coming,5,48,False,The Weeknd,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,4.48,48,93,67437897.5,18.0,4.48,-0.12764228583967765,-0.1829211727113931,1.1845344544097278,2.337217407882502,0.3542320252125672,0.9331578953812419,0.039603960396039604,0.48484848484848486,0.93,0.7758449896599016,0.09444444444444446,0.32812500000000006
1F65jvOrItxUyNK30z6Yht,In Your Eyes,3,42,True,The Weeknd,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.95,42,93,67437897.5,18.0,3.95,-0.45808756399235145,-0.43486652580100266,1.1845344544097278,2.337217407882502,0.3542320252125672,0.4321691970728201,0.0198019801980198,0.42424242424242425,0.93,0.7758449896599016,0.09444444444444446,0.2886904761904762
6pdyvJQkPkwo2WoDH7tFHO,Killshot - Slowed + Reverb,1,75,False,Magdalena Bay,68,554509,soundtrack,4Ey0ngdLf4iXL84gdv0zjA,Killshot (Slowed + Reverb),2021-02-05,1,single,4.63,75,68,554509.0,1.0,4.63,-0.7885328421450252,0.95083291619185,-0.08806469128967169,-0.6174195117078509,-1.0759693608774363,1.074947149619474,0.0,0.7575757575757577,0.68,0.003809955077201835,0.0,0.3392857142857143
1m5kZFmm90hPXzXr1Hpsne,Acquainted,15,39,True,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,5.81,39,94,67437897.5,18.0,5.655000000000001,1.5245841049236912,-0.5608392023458074,1.2354384202377038,2.3392500882722644,0.3542320252125672,2.190355949626903,0.1386138613861386,0.393939393939394,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.4270833333333333
2xUuzDqjpXP0kwqZ5wGpVv,After Hours,18,40,False,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,6.01,40,94,67437897.5,18.0,5.655000000000001,2.020252022152702,-0.5188483101642059,1.2354384202377038,2.3392500882722644,0.3542320252125672,2.3794082886112133,0.1683168316831683,0.4040404040404041,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.4419642857142857
0djfvA3c8AxxlQolu6zn6K,Blinding Lights,2,43,False,The Weeknd,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.33,43,93,67437897.5,18.0,3.33,-0.6233102030686883,-0.3928756336194011,1.1845344544097278,2.337217407882502,0.3542320252125672,-0.1538930537785412,0.009900990099009901,0.43434343434343436,0.93,0.7758449896599016,0.09444444444444446,0.2425595238095238
11FvynPeozvRw769iN9kV7,Call Out My Name,11,46,False,The Weeknd,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.8,46,93,67437897.5,18.0,3.8,0.8636935486183437,-0.26690295707459627,1.1845344544097278,2.3382582816056705,0.3542320252125672,0.29037994283458723,0.09900990099009901,0.4646464646464647,0.93,0.7761169658799015,0.09444444444444446,0.2775297619047619
463Zbb2V5mG4mFflg2RS41,Can't Feel My Face,4,51,False,The Weeknd,94,113039308,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.55,51,94,67437897.5,18.0,3.55,-0.29286492491601457,-0.05694849616658833,1.2354384202377038,2.340403637417416,0.3542320252125672,0.05406451910419964,0.0297029702970297,0.5151515151515152,0.9400000000000001,0.7766775389362156,0.09444444444444446,0.25892857142857145
2B88kyD8JVMOHXdja0mFvx,Wicked Games,16,48,True,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,5.42,48,94,67437897.5,18.0,5.42,1.6898067440000282,-0.1829211727113931,1.2354384202377038,2.3392500882722644,0.3542320252125672,1.8217038886074988,0.1485148514851485,0.48484848484848486,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.3980654761904762
6huNf4dutXRjJyGn7f5BPS,Pray For Me,7,76,True,The Weeknd,94,113039308,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.52,76,94,67437897.5,18.0,3.52,0.20280299231299612,0.9928238083734515,1.2354384202377038,2.340403637417416,0.3542320252125672,0.025706668256553312,0.05940594059405941,0.7676767676767677,0.9400000000000001,0.7766775389362156,0.09444444444444446,0.2566964285714286
06fglfpCAtDtmlyfJYgA01,Save Your Tears,1,45,True,The Weeknd,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.59,45,93,67437897.5,18.0,3.59,-0.7885328421450252,-0.3088938492561979,1.1845344544097278,2.3382582816056705,0.3542320252125672,0.09187498690106169,0.0,0.4545454545454546,0.93,0.7761169658799015,0.09444444444444446,0.2619047619047619
38JOdzBE9kPj5UhKtqIIqQ,Starboy,6,51,True,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",5L5evi5tJPh8WaEFAQp7Tp,The Highlights,2021-02-05,18,compilation,3.84,51,94,67437897.5,18.0,3.84,0.03758035323665922,-0.05694849616658833,1.2354384202377038,2.3392500882722644,0.3542320252125672,0.32819041063144927,0.0495049504950495,0.5151515151515152,0.9400000000000001,0.7763761210705331,0.09444444444444446,0.2805059523809524
7sq2z9oX2S0CvgTqCZ0ko4,Strange,4,73,False,Celeste,63,703644,soundtrack,3bqEvlGHE4amqPGZtdMnep,Not Your Muse (Deluxe),2021-01-29,21,album,4.26,73,63,703644.0,21.0,4.26,-0.29286492491601457,0.8668511318286467,-0.34258452042955156,-0.6134979600024975,0.6066205051108031,0.7252003224985003,0.0297029702970297,0.7373737373737375,0.63,0.004834641151618113,0.11111111111111112,0.3117559523809524
6xTp4nC8NBRSYMxGqIikSh,Caroline,5,55,False,Arlo Parks,53,650334,soundtrack,42joEEymK7EIHODfNB4yug,Collapsed In Sunbeams,2021-01-29,12,album,3.61,55,53,650334.0,12.0,3.61,-0.12764228583967765,0.11101507255981805,-0.8516241787093114,-0.6148997632104124,-0.15054493458390467,0.1107802207994927,0.039603960396039604,0.5555555555555556,0.53,0.004468355473359275,0.06111111111111111,0.26339285714285715
7029PpV3DYkpqVVI9hOhGL,In My Box,1,22,False,Bonalt & Hadi,15,425,soundtrack,4qeWLn250v6texIBLreJ0L,In My Box,2021-01-22,1,single,2.78,22,24,425.0,1.0,2.78,-0.7885328421450252,-1.2746843694330345,-2.7859748801723985,-0.6319893246632879,-1.0759693608774363,-0.6737869859853941,0.0,0.22222222222222224,0.15,2.9201165496155698e-06,0.0,0.20163690476190474
0psS4i5YooJrXfDnGvWRLi,Lo Vas A Olvidar (with ROSALÃA),1,61,False,Billie Eilish,90,118728633,"alternative pop, electropop, dark pop",4E8puNI8tw7cXz6YJkwMew,Lo Vas A Olvidar (with ROSALÃA),2021-01-21,1,single,3.39,61,90,67437897.5,1.0,3.39,-0.7885328421450252,0.3629604256494276,1.0318225569258,2.4900062267228127,-1.0759693608774363,-0.09717735208324813,0.0,0.6161616161616162,0.9,0.8157681085565488,0.0,0.2470238095238095
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,1,73,True,Travis Scott,89,41131037,rap,3SdFuYwyWoq7kuaHdTDcyD,Goosebumps (Remix),2021-01-15,1,single,2.71,73,89,41131037.0,1.0,2.71,-0.7885328421450252,0.8668511318286467,0.9809185910978239,0.44955304722012984,-1.0759693608774363,-0.7399553046299024,0.0,0.7373737373737375,0.89,0.28260569846247136,0.0,0.19642857142857142
1jR9XTpUeT6a82Yz4GNCCo,Cry (feat. Grimes),7,57,True,Ashnikko,71,2614326,soundtrack,438ToDoVaJH5aTIXXrlDyI,DEMIDEVIL,2021-01-15,10,album,2.11,57,71,2614326.0,10.0,2.11,0.20280299231299612,0.19499685692302124,0.06464720619425625,-0.5632559761926054,-0.31880392118272866,-1.3071123215828326,0.05940594059405941,0.5757575757575758,0.71,0.01796267439691829,0.05,0.15178571428571427
2g1KggY9PKvsoEAOaiz4xx,Daisy,1,67,True,Ashnikko,71,2613864,soundtrack,438ToDoVaJH5aTIXXrlDyI,DEMIDEVIL,2021-01-15,10,album,2.44,67,71,2613864.0,10.0,2.44,-0.7885328421450252,0.6149057787390372,0.06464720619425625,-0.5632681246278343,-0.31880392118272866,-0.9951759622587211,0.0,0.6767676767676768,0.71,0.017959500058457298,0.05,0.1763392857142857
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,1,75,False,Riton,61,161181,house,39qsmsNRXjVaFqTZj9af0j,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,1,single,2.81,75,61,161181.0,1.0,2.81,-0.7885328421450252,0.95083291619185,-0.44439245208550354,-0.6277621951098913,-1.0759693608774363,-0.6454291351377474,0.0,0.7575757575757577,0.61,0.0011074524837260873,0.0,0.20386904761904762
6Sjl4KtCBxaJza3BTTXJE6,Ghost Boy,1,43,False,Jacob Tillberg,39,53245,soundtrack,2dxaM8v9ePtEClr7KiJl8z,Ghost Boy,2021-01-15,1,single,3.46,43,39,53245.0,1.0,3.46,-0.7885328421450252,-0.3928756336194011,-1.564279700300975,-0.6306004061594037,-1.0759693608774363,-0.031009033438739755,0.0,0.43434343434343436,0.39,0.0003658390721983082,0.0,0.25223214285714285
68LpavDZpwmB39dWM3opUq,Carrion Comfort,3,41,False,aeseaes,44,50139,soundtrack,5Nrd1huLFrRbhBlD43UJiQ,Shapeshifter,2021-01-15,10,album,2.89,41,44,50139.0,10.0,2.89,-0.45808756399235145,-0.4768574179826043,-1.3097598711610952,-0.6306820794057699,-0.31880392118272866,-0.5698081995440233,0.0198019801980198,0.4141414141414142,0.44,0.0003444981733674707,0.05,0.20982142857142858
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),4,71,True,Ashnikko,71,2613864,soundtrack,438ToDoVaJH5aTIXXrlDyI,DEMIDEVIL,2021-01-15,10,album,2.97,71,71,2613864.0,10.0,2.97,-0.29286492491601457,0.7828693474654436,0.06464720619425625,-0.5632681246278343,-0.31880392118272866,-0.49418726395029916,0.0297029702970297,0.7171717171717172,0.71,0.017959500058457298,0.05,0.21577380952380953
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),1,72,False,ATB,62,451208,trance,7F9yYqHRtIZnEGF2tANI4b,Your Love (9PM),2021-01-15,1,single,2.5,72,62,451208.0,1.0,2.5,-0.7885328421450252,0.8248602396470451,-0.3934884862575276,-0.6201358439753584,-1.0759693608774363,-0.938460260563428,0.0,0.7272727272727273,0.62,0.00310018811322104,0.0,0.18080357142857142
3ES6cLKSNuWCZgL0X7BHSv,Colors,1,54,False,Elvis Drew,55,68438,dark r&b,2XK3ZZKQOJnOwEYYN3ODEC,Colors,2021-01-08,1,single,2.11,54,55,68438.0,1.0,2.11,-0.7885328421450252,0.06902418037821645,-0.7498162470533594,-0.6302009014485079,-1.0759693608774363,-1.3071123215828326,0.0,0.5454545454545455,0.55,0.0004702280857002126,0.0,0.15178571428571427
4dnmtQPnXU993aEUGp0bY8,drivers license,1,19,False,Olivia Rodrigo,85,49083617,"pop rock, alternative pop, pop punk",5m849a2zFiUwL9tFS7h7sW,drivers license,2021-01-08,1,single,4.03,19,85,49083617.0,1.0,4.03,-0.7885328421450252,-1.4006570459778394,0.7773027277859199,0.6586686382011887,-1.0759693608774363,0.5077901326665442,0.0,0.19191919191919193,0.85,0.3372467819216285,0.0,0.29464285714285715
